Name,Category,Public ID,Weight,Price,Fat,Protein,Carbs,KCal
Сок J7 100% апельсиновый с мякотью,Майские шашлыки,c6de7770-9b82-4b86-a6a3-519e73f21605,970 ml,200,0,0,9,35
Смузи со злаками J7 киви-яблоко-банан-ананас-манго,Майские шашлыки,98d54ecf-efcf-400e-9665-c5deafe77900,300 ml,90,0,0,0,60
"100% сок Яблоко-Персик J7 0,97л",Майские шашлыки,06e5e5f5-bd1c-4d17-abb3-1bd68ac27014,970 ml,185,0,0.3,13,55
Сок J7 Апельсиновый с мякотью,Майские шашлыки,52490bae-4793-4c5d-b794-d0467f691eb0,300 ml,86,0,0,9,35
Нектар J7 Фрукты целиком Мультифрукт,Майские шашлыки,a6555395-0f42-4099-b0a7-783cc0d9c827,970 ml,185,0,0.1,14,60
Сок J7 Fresh Taste Апельсиновый с мякотью,Майские шашлыки,88ab6089-1b4b-4de9-a9f8-94b05ce482e1,300 ml,125,0,0,11,45
"Хамон Casademont Серрано, нарезка",Деликатесы для ужина,ecbb887a-b669-461a-86ec-016af8b09d69,100 g,590,25,20,0,305
"Колбасы Палермо-Салями Монреаль-Флоренция сырокопченые Маркет Collection, 120г",Деликатесы для ужина,53612b70-469e-442d-86ea-9fff96fdad92,120 g,250,55,13,0,547
Балык Дарницкий сырокопченый из свинины Маркет Collection,Деликатесы для ужина,205bf8f4-d2d7-44fa-aaea-4eadec4da07d,100 g,195,5,23,1,140
"Продукт мясной Шейка-Балык-Бекон Панчетта сырокопченый Маркет Collection, 120г",Деликатесы для ужина,6336f44f-cf8e-4f64-8e7e-dcd222fb667c,120 g,260,35,11,0,359
"Ветчина Ла Марко из свинины варёная Маркет Collection, 120г",Деликатесы для ужина,b8cb7161-00a8-4a4b-ad71-e82ad91ea17c,120 g,200,20,9,0,216
"Сырокопченая нарезка Велком ассорти шейка, балык, бекон",Деликатесы для ужина,bf9f70d3-cfde-400d-856f-041ac21fc176,150 g,320,30,17,2,420
Корейка свиная Solemici Lombo сыровяленая нарезка,Деликатесы для ужина,4d7625ee-13cb-434b-a6f5-85c3e985c85a,90 g,340,18,28,0,274
Свиная шейка сыровяленая Solemici Коппа,Деликатесы для ужина,0d0acc0e-bd24-4850-a656-d3772dcf2c33,90 g,400,38,14,0,398
Свинина Сытный Дом прошутто,Деликатесы для ужина,596069ec-5758-45b8-bc8a-0a95c71ea18c,70 g,420,20,28.9,5.9,315
Окорок Хамон сыровяленый нарезка 70 Г,Деликатесы для ужина,7e5c8026-aa09-404c-aaec-e67e844a007f,70 g,720,12,30,0,318
Колбаса Casademont Лонганиза сыровяленая,Деликатесы для ужина,bcdfea62-2fe5-47a5-a91a-6cf9cfc52a49,250 g,1249,30,25,0,345
Окорок Клинский Черный Кабан сырокопченый нарезка,Деликатесы для ужина,d924068c-34f6-4688-9c0d-822c04c26154,94 g,159,28,17,0,320
"Пастарами Егорьевская ФКГ Sevillanas сырокопчёная нарезка, 70г",Деликатесы для ужина,7deab94f-9fac-4e23-8c23-27be583727f4,70 g,293,4,21,0,120
Окорок Хамон свиной с/к Егорьевская Кгф,Деликатесы для ужина,44d9e862-8ce7-4f49-8990-7e57f4b79b7f,55 g,195,25,18,0,297
"Пастрами Егорьевская КФГ сырокопчёные нарезка категории А, 70г",Деликатесы для ужина,8776d7f3-a20c-4db2-add5-fbd65b300be1,70 g,280,5,20,0,125
Петрен Сытный Дом со специями сыровяленый,Деликатесы для ужина,0c3d3585-b3b8-41d0-a08e-38c0a5500288,70 g,500,20,27.8,9.7,325
Сыр твердый Сыроварня Липин Бор Манчего дель руссо 50% 3 месяца,Деликатесы для ужина,e58dce43-2bd9-466f-8f32-733fce71bc32,180 g,320,30,20,0,350
"Сыр Грано Кози Леварден Белое Золото из козьего молока 50%, кусок",Деликатесы для ужина,a3ebe766-6281-4722-a431-9cae41c4138a,150 g,430,31,19,0,355
Сыр твердый Джерсики с розмарином Сальково 45% БЗМЖ,Деликатесы для ужина,c2618ba5-3f59-44e9-9e80-28213adbed37,150 g,340,32,26,1.4,328
БЗМЖ Сыр Итальянские Традиции Качотта 39% 160г,Деликатесы для ужина,dc17447c-55ec-4cc6-a6de-ae2151ec9d98,160 g,320,32,24,1,335
Сыр фермерский Сальково Джерсики с лемонграссом,Деликатесы для ужина,6e057826-9725-4fa5-babf-d5ef3d4720bd,150 g,340,32,27,1,400
Снеки Сыр Crinkles Классический хрустящий запеченный,Деликатесы для ужина,128a4e0d-a89c-46c6-bbf0-648d3ea99c5d,50 g,310,39,41.5,8,550
"Галеты для вина с ароматными травами Маркет Collection, 100г",Деликатесы для ужина,6e658735-73d0-4b50-902b-9eebaef040ba,100 g,150,10.8,13.4,66.8,418
"Снеки Сыр Crinkles хрустящий запеченный с чесноком, 50г",Деликатесы для ужина,8b77a4e6-4120-4d7c-9cfb-3c4c647bf668,50 g,312,39,41.5,8,550
"Галеты для вина томат и петрушка Маркет Collection, 100 г",Деликатесы для ужина,8b26f38a-1297-4cda-975e-b68091fb1b2e,100 g,150,10.8,13.4,66.8,418
"Каперсы в винном уксусе Market Collection, 105г",Деликатесы для ужина,89840482-5c89-44dd-a5c7-fc186626f2ee,105 g,190,0.6,2.3,1.3,20
"Ассорти оливок с косточкой Market Collection, 200г",Деликатесы для ужина,5e05dec9-8323-48db-a85c-f7267153a3a3,200 g,320,25,1.5,3.8,240
Томаты вяленые в подсолнечном масле Market Collection,Деликатесы для ужина,36f114f1-478c-41ad-bcb5-151330630759,280 g,400,50,3.6,11.4,510
Артишоки Market Collection запеченные на гриле 280г,Деликатесы для ужина,e3e6500f-e4e5-4fcf-9245-6880790a7ede,280 g,450,39,1.7,6.4,383
Томаты вяленые с маслом Маркет Collection,Деликатесы для ужина,1e6e002b-311f-4ed8-9caf-2072920d0190,100 g,200,10.5,4.3,9.5,150
Оливки Market Collection Gordal без косточки с чесноком и специями 800г,Деликатесы для ужина,a9570ca5-7034-406b-b836-dddc31582a70,800 g,660,12,1,0.2,110
Оливки Каламата с красным винным уксусом без косточки Market Collection,Деликатесы для ужина,0a492a31-f591-44f9-b428-aa76977060dc,295 g,350,12,0.9,1.1,120
"Оливки Gordal зелёные без косточки Market Collection, 800г",Деликатесы для ужина,a35751aa-a76d-49f9-ac63-ac9f25f61f2e,800 g,660,12,1.1,0,110
Оливки Market Collection гриль в масле,Деликатесы для ужина,d378f36f-2b3c-4536-b5ac-0086b637bd4d,290 g,460,12.2,1.8,17.5,186.8
"Оливки зелёные без косточки с клюквой и изюмом в медовом соусе Market Collection, 320г",Деликатесы для ужина,6c3cb07e-924d-4d78-b5d8-03bb2ffa1c8a,320 g,400,5.1,0.6,21,140
Оливки Market Collection зеленые фаршированные сыром 290г,Деликатесы для ужина,ad83b698-fa7c-4acb-8e4b-1e1bb24423ad,289 g,500,50,1.8,0.6,460
Оливки зелёные фаршированные вялеными томатами Market Collection,Деликатесы для ужина,3352edc7-a938-4edd-b113-053ac7e6f997,290 g,500,49,1.5,2.1,470
Шоколад белый Зеленая линия Гречишный 20г,Деликатесы для ужина,686b022e-63bc-4894-b8bb-41dc7c439ee5,20 g,94,45.5,9.7,35.5,590
"Шоколад Jean Rene Клубника со вкусом сливок белый, 65г",Деликатесы для ужина,66b276b9-9773-4372-84b6-5a82e8827550,65 g,200,39.2,7.1,47.8,554
"Шоколад белый Фисташковый Зелёная Линия, 20г",Деликатесы для ужина,46015d3d-040f-4ea0-b194-7949502b8d83,20 g,94,46.7,8.7,43.2,628
Белый шоколад Mojo cacao с гречишным чаем со вкусом печенья,Деликатесы для ужина,0cc3335d-998e-40e7-a566-0133af3ec2af,20 g,120,46,6.5,30.1,560
"Шоколад Mojo Cacao Toffee, 20г",Деликатесы для ужина,de3f6fc4-8250-482f-a717-aa66a2c72b07,20 g,115,46,6.5,30.1,560
Шоколад Mojo Cacao Popcorn,Деликатесы для ужина,21ba6cbe-5059-4062-a728-0be6c997e228,20 g,130,45.9,7.1,35.3,583
Шоколад Mojo Cacao Cookie,Деликатесы для ужина,f5b64e8a-3aa0-4774-8dd5-e85681ec0bc9,20 g,130,45.5,7.2,41.3,604
"Шоколад тёмный Jean Rene вишня-малина без сахара 68%, 80г",Деликатесы для ужина,e02e0cff-7fe3-485e-a7f8-8bc3f0dc25e1,80 g,460,62,3.9,29.8,507
"Шоколад тёмный Jean Rene авторский из двух сортов какао-бобов без сахара 68%, 80г",Деликатесы для ужина,a875322b-f0a6-403c-a25e-32262a3b3cb4,80 g,280,42,7.5,28.7,501.7
Шоколад Mojo Cacao Banana Bread,Деликатесы для ужина,a757309f-0457-4bd8-bef5-d446705b6a9a,20 g,110,4.4,6.5,36.6,572
"Шоколад Jean Rene темный авторский с вяленой клюквой без сахара 68%, 80г",Деликатесы для ужина,6bbdbd24-4250-45bb-9eef-edfc74264746,80 g,460,42,6.9,32.9,485.7
"Шоколад Jean Rene тёмный авторский с инжиром без сахара 68%, 80г",Деликатесы для ужина,c28cad27-ac33-4571-b936-fac9a1542e12,80 g,350,40.5,7.4,31,492.4
"Шоколад Jean Rene белый с клюквой и кешью, 65г",Деликатесы для ужина,a4b31bfa-3a8f-4998-8960-1664f1235db2,65 g,260,38.8,7.4,49.2,556
Шоколад Mojo Cacao Genmaicha,Деликатесы для ужина,2aab0f7f-a357-4430-9043-f3745372b312,20 g,110,45.9,7.5,41.4,609
Шоколад Mojo Cacao Genmaicha,Деликатесы для ужина,8c8b6d0f-6191-4143-8983-74d98d353675,20 g,135,45.9,7.5,41.4,609
Шоколад Zaini горький какао со вкусом апельсина 70%,Деликатесы для ужина,7d46ca91-df77-4962-8bc0-86cbcc767f1c,75 g,380,23.4,8.6,31.1,541
Шоколад веганский Mojo Cacao Pumpkin Pie с пряной тыквой,Деликатесы для ужина,c008229e-ded0-480d-a9fe-9dedb7cb4a56,20 g,110,50,5,33,607
Шоколад Trapa молочный,Деликатесы для ужина,f0cafefc-91ea-4774-bf36-653c6a2f8d63,90 g,150,28,4.6,51,408
"Шоколад Jean Rene молочный с фундучным пралине и фундуком, 65г",Деликатесы для ужина,463ad891-17a1-41bc-9612-4d1d609a3892,65 g,195,47,8.8,42,589
Шоколад Trapa горький 70% с цельным миндалем,Деликатесы для ужина,0842df28-3949-4c7a-b21a-e405e7000d1a,175 g,280,42,11,29,551
"Шоколад Jean Rene темный авторский с цукатами апельсина и миндалем 68%, 80г",Деликатесы для ужина,2b82ec6b-c9b5-488d-b8ab-8de43b534733,80 g,460,40.2,7.7,33.1,504.5
"Шоколад Trapa горький 70% с цельным фундуком, 175 г",Деликатесы для ужина,899530f2-7e6c-4daf-9482-0d10de86db51,175 g,280,44,9.2,30,572
Шоколад Jean Rene Молочный Банан-Клубника,Деликатесы для ужина,dce33638-99ff-4799-a21e-c666a2b82a5b,20 g,220,29.9,6.9,56.7,527.4
"Шоколад Trapa горький 74%, 90г",Деликатесы для ужина,20dc8669-1c98-4449-8128-c69123ec288f,90 g,150,40,9.3,31,535
"Шоколад Trapa молочный с фундуком, 95г",Деликатесы для ужина,93383ab4-d52c-4131-bf41-86cf6644d99f,95 g,160,31,5.4,58,541
Шоколад Jean Rene белый с яблоком и тыквой обогащенный витамином В6,Деликатесы для ужина,bb1b8c9f-6625-4a44-bd8d-03673a3484ac,20 g,220,29.1,6.6,48,484
"Шоколад Jean Rene белый с малиной и свеклой обогащенный витаминами В6, В5, C",Деликатесы для ужина,0f138025-9fc8-44f8-b203-a781c81c1e3e,20 g,220,31.3,8,49.3,517
"Чай черный Newby Earl Grey в пакетиках, 25 шт.",Деликатесы для ужина,7472254d-8739-4f96-9393-30d20eb19db3,50 g,760,0,0,0,0
Dilmah Цейлонский черный листовой чай,Деликатесы для ужина,a8a4e4b1-8e32-4057-bf06-6cdb3b19f669,100 g,170,0,0,0.1,1
"Чай черный Newby English breakfast в пакетиках, 25 шт",Деликатесы для ужина,7de6f301-bbc4-4931-8606-860dff8a2f17,50 g,740,0,0,0,1
